text,term_id,label
Vertical hyperplasia of face,HP:0000276,1
Vertical overgrowth of face,HP:0000276,1
Abnormal mandible morphology,HP:0000277,1
Abnormality of the lower jaw bone,HP:0000277,1
Abnormality of the mandible,HP:0000277,1
Anomaly of the mandible,HP:0000277,1
Deformity of the lower jaw bone,HP:0000277,1
Deformity of the mandible,HP:0000277,1
Malformation of the lower jaw bone,HP:0000277,1
Malformation of the mandible,HP:0000277,1
Coarse facial features,HP:0000280,1
Coarse face,HP:0000280,1
Coarse facial appearance,HP:0000280,1
Coarse facies,HP:0000280,1
Rounded and heavy facial features,HP:0000280,1
Thickened facial skin with coarse facial features,HP:0000280,1
Broad face,HP:0000283,1
Broad facies,HP:0000283,1
Horizontal excess of face,HP:0000283,1
Horizontal hyperplasia of face,HP:0000283,1
Increased breadth of face,HP:0000283,1
Increased horizontal dimension of face,HP:0000283,1
Increased transverse dimension of face,HP:0000283,1
Increased width of face,HP:0000283,1
Transverse excess of face,HP:0000283,1
Transverse hyperplasia of face,HP:0000283,1
Wide face,HP:0000283,1
Wide facies,HP:0000283,1
Epicanthus,HP:0000286,1
Epicanthal fold,HP:0000286,1
Epicanthal folds,HP:0000286,1
Epicanthic folds,HP:0000286,1
Eye folds,HP:0000286,1
Palpebronasal fold,HP:0000286,1
Plica palpebronasalis,HP:0000286,1
Prominent eye folds,HP:0000286,1
Increased facial adipose tissue,HP:0000287,1
Facial fat hyperplasia,HP:0000287,1
Facial fat hypertrophy,HP:0000287,1
Hyperplasia of facial adipose tissue,HP:0000287,1
Hypertrophy of facial adipose tissue,HP:0000287,1
Increased amount of facial adipose tissue,HP:0000287,1
Increased amount of facial fat,HP:0000287,1
Increased volume of facial adipose tissue,HP:0000287,1
Abnormality of the philtrum,HP:0000288,1
Abnormal philtrum,HP:0000288,1
Abnormality of the infranasal depression,HP:0000288,1
Abnormality of the paralabial region,HP:0000288,1
Broad philtrum,HP:0000289,1
Increased breadth of philtrum,HP:0000289,1
Increased horizontal dimension of philtrum,HP:0000289,1
Increased transverse dimension of philtrum,HP:0000289,1
Increased width of philtrum,HP:0000289,1
Wide philtrum,HP:0000289,1
Abnormal forehead morphology,HP:0000290,1
Abnormality of the forehead,HP:0000290,1
Abnormality of the frontal region of the face,HP:0000290,1
Anomaly of the forehead,HP:0000290,1
Deformity of the forehead,HP:0000290,1
Malformation of the forehead,HP:0000290,1
Abnormality of facial adipose tissue,HP:0000291,1
Abnormality of facial fat,HP:0000291,1
Deformity of facial adipose tissue,HP:0000291,1
Malformation of facial adipose tissue,HP:0000291,1
Loss of facial adipose tissue,HP:0000292,1
Decreased amount of facial adipose tissue,HP:0000292,1
Decreased amount of facial fat,HP:0000292,1
Decreased volume of facial adipose tissue,HP:0000292,1
Loss of facial fat,HP:0000292,1
Loss of facial subcutaneous adipose tissue,HP:0000292,1
Loss of subcutaneous adipose tissue from face,HP:0000292,1
Full cheeks,HP:0000293,1
Apple cheeks,HP:0000293,1
Big cheeks,HP:0000293,1
Chubby cheeks,HP:0000293,1
Hyperplasia of cheeks,HP:0000293,1
Hypertrophy of cheeks,HP:0000293,1
Increased size of cheeks,HP:0000293,1
Large cheeks,HP:0000293,1
Puffy cheeks,HP:0000293,1
Doll-like facies,HP:0000295,1
Doll-like facial appearance,HP:0000295,1
Facial hypotonia,HP:0000297,1
Atony of facial musculature,HP:0000297,1
Decreased facial muscle tone,HP:0000297,1
Hypotonic facies,HP:0000297,1
Low facial muscle tone,HP:0000297,1
Reduced facial muscle tone,HP:0000297,1
Mask-like facies,HP:0000298,1
Amimia,HP:0000298,1
Expressionless face,HP:0000298,1
Lack of facial expression,HP:0000298,1
Mask-like facial appearance,HP:0000298,1
Masklike facies,HP:0000298,1
Oval face,HP:0000300,1
Oval facial shape,HP:0000300,1
Oval facies,HP:0000300,1
Abnormality of facial musculature,HP:0000301,1
Abnormality of facial muscles,HP:0000301,1
Facial muscle issue,HP:0000301,1
Mandibular prognathia,HP:0000303,1
Big lower jaw,HP:0000303,1
Big mandible,HP:0000303,1
Enlarged mandible,HP:0000303,1
Enlargement of mandible,HP:0000303,1
Hyperplasia of lower jaw,HP:0000303,1
Hypertrophy of lower jaw,HP:0000303,1
Hypertrophy of mandible,HP:0000303,1
Increased projection of lower jaw,HP:0000303,1
Increased projection of mandible,HP:0000303,1
Increased size of lower jaw,HP:0000303,1
Increased size of mandible,HP:0000303,1
Large lower jaw,HP:0000303,1
Large mandible,HP:0000303,1
Lower jaw excess,HP:0000303,1
Lower jaw hyperplasia,HP:0000303,1
Macromandible,HP:0000303,1
Mandible prognathism,HP:0000303,1
Mandibular excess,HP:0000303,1
Mandibular hyperplasia,HP:0000303,1
Mandibular macrognathia,HP:0000303,1
Mandibular prognathism,HP:0000303,1
Prognathia,HP:0000303,1
Prognathism,HP:0000303,1
Prominent chin,HP:0000303,1
Prominent jaw,HP:0000303,1
Prominent lower jaw,HP:0000303,1
Prominent mandible,HP:0000303,1
Relative mandibular prognathism,HP:0000303,1
Abnormality of the chin,HP:0000306,1
Abnormality of the menton,HP:0000306,1
Anomaly of the chin,HP:0000306,1
Deformity of the chin,HP:0000306,1
Malformation of the chin,HP:0000306,1
Pointed chin,HP:0000307,1
Pointed mention region,HP:0000307,1
Pointy chin,HP:0000307,1
Small pointed chin,HP:0000307,1
Witch's chin,HP:0000307,1
Microretrognathia,HP:0000308,1
Retromicrognathia,HP:0000308,1
Small retruded chin,HP:0000308,1
Abnormal midface morphology,HP:0000309,1
Abnormal morphology of the midface,HP:0000309,1
Abnormality of the midface,HP:0000309,1
Anomaly of the midface,HP:0000309,1
Deformity of the midface,HP:0000309,1
Malformation of the midface,HP:0000309,1
Round face,HP:0000311,1
Circular face,HP:0000311,1
Round facial appearance,HP:0000311,1
Round facial shape,HP:0000311,1
Round facies,HP:0000311,1
"Round, full face",HP:0000311,1
Abnormality of the orbital region,HP:0000315,1
Abnormality of the eye region,HP:0000315,1
Abnormality of the region around the eyes,HP:0000315,1
Anomaly of the orbital region of the face,HP:0000315,1
Deformity of the orbital region of the face,HP:0000315,1
Malformation of the orbital region of the face,HP:0000315,1
Hypertelorism,HP:0000316,2
Excessive orbital separation,HP:0000316,2
Increased distance between eye sockets,HP:0000316,2
Increased distance between eyes,HP:0000316,2
Increased interpupillary distance,HP:0000316,2
Ocular hypertelorism,HP:0000316,2
Wide-set eyes,HP:0000316,2
Widely spaced eyes,HP:0000316,2
Widened interpupillary distance,HP:0000316,2
Facial myokymia,HP:0000317,1
Involuntary facial contraction,HP:0000317,1
Involuntary facial quivering,HP:0000317,1
Smooth philtrum,HP:0000319,1
Decreased depth of philtrum,HP:0000319,1
Flat philtrum,HP:0000319,1
Indistinct philtrum,HP:0000319,1
"Philtrum, smooth",HP:0000319,1
Shallow philtrum,HP:0000319,1
Simple philtrum,HP:0000319,1
Square face,HP:0000321,1
Square facial shape,HP:0000321,1
Square facies,HP:0000321,1
Facial asymmetry,HP:0000324,1
Asymmetric facies,HP:0000324,1
Asymmetry of face,HP:0000324,1
Asymmetry of right and left side of face,HP:0000324,1
Crooked face,HP:0000324,1
Unbalanced face,HP:0000324,1
Unequal sides of face,HP:0000324,1
Uneven face,HP:0000324,1
Uneven sides of face,HP:0000324,1
Unsymmetrical face,HP:0000324,1
Triangular face,HP:0000325,1
Face with broad temples and narrow chin,HP:0000325,1
Inverted triangular face,HP:0000325,1
Triangular facial shape,HP:0000325,1
Triangular facies,HP:0000325,1
Facial hemangioma,HP:0000329,1
Facial hemangiomata,HP:0000329,1
Short chin,HP:0000331,1
Decreased height of chin,HP:0000331,1
Short lower third of face,HP:0000331,1
Small chin,HP:0000331,1
Vertical deficiency of chin,HP:0000331,1
Vertical hypoplasia of chin,HP:0000331,1
Prominent supraorbital ridges,HP:0000336,1
Hyperplasia of supraorbital margins,HP:0000336,1
Hyperplasia of supraorbital ridge,HP:0000336,1
Hypertrophy of supraorbital margins,HP:0000336,1
Hypertrophy of supraorbital ridge,HP:0000336,1
Prominent brow,HP:0000336,1
Prominent supraorbital margins,HP:0000336,1
Prominent supraorbital ridge,HP:0000336,1
Protruding supraorbital ridge,HP:0000336,1
Supraorbital hyperostosis,HP:0000336,1
Broad forehead,HP:0000337,1
Bitemporal widening,HP:0000337,1
Increased bitemporal dimension,HP:0000337,1
Increased bitemporal width,HP:0000337,1
Increased width of the forehead,HP:0000337,1
Intertemporal widening,HP:0000337,1
Wide forehead,HP:0000337,1
Hypomimic face,HP:0000338,1
Decreased facial expressions,HP:0000338,1
Decreased facial muscle movement,HP:0000338,1
Dull facial expression,HP:0000338,1
Hypomimia,HP:0000338,1
Pugilistic facies,HP:0000339,1
Boxer-like facial appearance,HP:0000339,1
Pugilistic facial appearance,HP:0000339,1
Sloping forehead,HP:0000340,1
Inclined forehead,HP:0000340,1
Posteriorly sloping forehead,HP:0000340,1
Receding forehead,HP:0000340,1
Micrognathia,HP:0000347,1
Decreased projection of lower jaw,HP:0000347,1
Decreased projection of mandible,HP:0000347,1
Decreased size of lower jaw,HP:0000347,1
Decreased size of mandible,HP:0000347,1
Deficiency of lower jaw,HP:0000347,1
Hypoplasia of lower jaw,HP:0000347,1
Hypoplasia of mandible,HP:0000347,1
Hypoplastic mandible,HP:0000347,1
Hypoplastic mandible condyle,HP:0000347,1
Hypotrophic lower jaw,HP:0000347,1
Hypotrophic mandible,HP:0000347,1
Little lower jaw,HP:0000347,1
Little mandible,HP:0000347,1
Lower jaw deficiency,HP:0000347,1
Lower jaw hypoplasia,HP:0000347,1
Mandibular deficiency,HP:0000347,1
Mandibular hypoplasia,HP:0000347,1
Mandibular micrognathia,HP:0000347,1
Micrognathia of lower jaw,HP:0000347,1
Micromandible,HP:0000347,1
Robin mandible,HP:0000347,1
Severe hypoplasia of mandible,HP:0000347,1
Small jaw,HP:0000347,1
Small lower jaw,HP:0000347,1
Small mandible,HP:0000347,1
Underdevelopment of lower jaw,HP:0000347,1
Underdevelopment of mandible,HP:0000347,1
High forehead,HP:0000348,1
Tall forehead,HP:0000348,1
Widow's peak,HP:0000349,1
Hairline peak,HP:0000349,1
Hairline point,HP:0000349,1
Pointed frontal hairline,HP:0000349,1
Pointed hairline at front of head,HP:0000349,1
V-shaped frontal hairline,HP:0000349,1
Small forehead,HP:0000350,1
Decreased size of forehead,HP:0000350,1
Decreased size of frontal region of face,HP:0000350,1
Hypoplasia of forehead,HP:0000350,1
Hypotrophic forehead,HP:0000350,1
Abnormality of the outer ear,HP:0000356,3
Abnormal pinnae,HP:0000356,3
Abnormality of the auricle,HP:0000356,3
Abnormality of the external ear,HP:0000356,3
Ear anomalies,HP:0000356,3
External ear malformation,HP:0000356,3
External ear malformations,HP:0000356,3
Malformed pinnae,HP:0000356,3
Outer ear abnormality,HP:0000356,3
Abnormality of the inner ear,HP:0000359,3
Inner ear abnormality,HP:0000359,3
Tinnitus,HP:0000360,3
Ringing in ears,HP:0000360,3
Ringing in the ears,HP:0000360,3
Otosclerosis,HP:0000362,3
Abnormal earlobe morphology,HP:0000363,3
Abnormal earlobe,HP:0000363,3
Abnormal lobe of ear,HP:0000363,3
Abnormality of auricular lobule,HP:0000363,3
Abnormality of ear lobe,HP:0000363,3
Abnormality of earlobe,HP:0000363,3
Abnormality of lobulus auriculae,HP:0000363,3
Hearing abnormality,HP:0000364,3
Abnormal hearing,HP:0000364,3
Abnormality of the nose,HP:0000366,1
Anomaly of the nose,HP:0000366,1
Deformity of the nose,HP:0000366,1
Malformation of the nose,HP:0000366,1
Nasal abnormality,HP:0000366,1
Nasal anomaly,HP:0000366,1
Nasal deformity,HP:0000366,1
Nasal malformation,HP:0000366,1
Low-set ears,HP:0000369,3
Low set ears,HP:0000369,3
Low-set pinnae,HP:0000369,3
Lowset ears,HP:0000369,3
Melotia,HP:0000369,3
Abnormality of the middle ear,HP:0000370,3
Middle ear abnormalities,HP:0000370,3
Middle ear abnormality,HP:0000370,3
Acute otitis media,HP:0000371,3
Acute middle ear infection,HP:0000371,3
Abnormal auditory canal morphology,HP:0000372,3
Abnormality of the auditory canal,HP:0000372,3
Auditory canal abnormality,HP:0000372,3
Abnormal cochlea morphology,HP:0000375,3
Abnormality of cochlea,HP:0000375,3
Incomplete partition of the cochlea type II,HP:0000376,3
Cochlear malformation defect (Mondini dysplasia),HP:0000376,3
Mondini defect,HP:0000376,3
Mondini dysplasia,HP:0000376,3
Mondini malformation,HP:0000376,3
Abnormal pinna morphology,HP:0000377,3
Abnormal form of ears,HP:0000377,3
Abnormally shaped ears,HP:0000377,3
Auricular malformation,HP:0000377,3
Deformed auricles,HP:0000377,3
Deformed ears,HP:0000377,3
Dysplastic ears,HP:0000377,3
Malformation of auricle,HP:0000377,3
Malformed auricles,HP:0000377,3
Malformed ears,HP:0000377,3
Malformed external ears,HP:0000377,3
Minor malformation of the auricles,HP:0000377,3
Poorly defined conchae,HP:0000377,3
Cupped ear,HP:0000378,3
Capuchin ears,HP:0000378,3
Cup-shaped ears,HP:0000378,3
Cupped ears,HP:0000378,3
"Simple, cup-shaped ears",HP:0000378,3
Stapes ankylosis,HP:0000381,3
Stapes fixation,HP:0000381,3
Abnormal periauricular region morphology,HP:0000383,1
Abnormality of periauricular region,HP:0000383,1
Abnormality of the region around the ear,HP:0000383,1
Anomaly of the periauricular region,HP:0000383,1
Deformity of the periauricular region,HP:0000383,1
Malformation of the periauricular region,HP:0000383,1
Preauricular skin tag,HP:0000384,1
Ear tag,HP:0000384,1
Periauricular skin tag,HP:0000384,1
Preauricular acrochordon,HP:0000384,1
Preauricular fibroepithelial polyp,HP:0000384,1
Preauricular skin tags,HP:0000384,1
Preauricular tag,HP:0000384,1
Preauricular tags,HP:0000384,1
Skin tag in front of the ear,HP:0000384,1
Skin tag on the posterior cheek,HP:0000384,1
Small earlobe,HP:0000385,3
Hypoplastic earlobes,HP:0000385,3
Hypoplastic lobules,HP:0000385,3
Small earlobes,HP:0000385,3
Absent earlobe,HP:0000387,3
Absent ear lobes,HP:0000387,3
"Earlobe, absent",HP:0000387,3
Lobeless ears,HP:0000387,3
Lobule aplasia,HP:0000387,3
Otitis media,HP:0000388,3
Middle ear infection,HP:0000388,3
Chronic otitis media,HP:0000389,3
Chronic ear infection,HP:0000389,3
Chronic infections of the middle ear,HP:0000389,3
Chronic middle ear infection,HP:0000389,3
"Otitis media, chronic",HP:0000389,3
Thickened helices,HP:0000391,3
Thick helix,HP:0000391,3
Lop ear,HP:0000394,3
Prominent antihelix,HP:0000395,3
Overfolded helix,HP:0000396,3
Over-folded helices,HP:0000396,3
Overfolded ears,HP:0000396,3
Overfolded helices,HP:0000396,3
Prelingual sensorineural hearing impairment,HP:0000399,3
"Deafness, sensorineural, prelingual",HP:0000399,3
Prelingual sensorineural deafness,HP:0000399,3
Macrotia,HP:0000400,3
Large ears,HP:0000400,3
Large pinnae,HP:0000400,3
Recurrent otitis media,HP:0000403,3
Frequent otitis media,HP:0000403,3
Multiple episodes of otitis media,HP:0000403,3
"Otitis media, recurrent",HP:0000403,3
Recurrent episodes of otitis media,HP:0000403,3
Recurrent middle ear infection,HP:0000403,3
Susceptibility to otitis media,HP:0000403,3
Sensorineural hearing impairment,HP:0000407,3
"Hearing loss, sensorineural",HP:0000407,3
Sensorineural deafness,HP:0000407,3
Sensorineural hearing loss,HP:0000407,3
Mixed hearing impairment,HP:0000410,3
"Hearing loss, mixed",HP:0000410,3
Mixed hearing loss,HP:0000410,3
Protruding ear,HP:0000411,3
Prominent ear,HP:0000411,3
Prominent ears,HP:0000411,3
Protruding ears,HP:0000411,3
Atresia of the external auditory canal,HP:0000413,3
Absent auditory canals,HP:0000413,3
Absent ear canal,HP:0000413,3
Absent external auditory canals,HP:0000413,3
Atresia of the external auditory canals,HP:0000413,3
Atretic auditory canal,HP:0000413,3
Atretic auditory canals,HP:0000413,3
Atretic external auditory canal,HP:0000413,3
Atretic external auditory canals,HP:0000413,3
Auditory canal atresia,HP:0000413,3
External acoustic meatus atresia,HP:0000413,3
External auditory canal atresia,HP:0000413,3
External auditory meatal atresia,HP:0000413,3
External auditory meatus atresia,HP:0000413,3
Bulbous nose,HP:0000414,1
Bulbous nasal tip,HP:0000414,1
Potato nose,HP:0000414,1
Abnormal choanae morphology,HP:0000415,1
Abnormality of the choanae,HP:0000415,1
Slender nose,HP:0000417,1
Narrow nasal ridge,HP:0000418,1
Decreased width of dorsum of nose,HP:0000418,1
Decreased width of nasal dorsum,HP:0000418,1
Decreased width of nasal ridge,HP:0000418,1
Narrow dorsum of nose,HP:0000418,1
Narrow nasal dorsum,HP:0000418,1
Pinched nose,HP:0000418,1
Thin dorsum of nose,HP:0000418,1
Thin nasal dorsum,HP:0000418,1
Thin nasal ridge,HP:0000418,1
Abnormal nasal septum morphology,HP:0000419,1
Abnormality of septum of nose,HP:0000419,1
Abnormality of the nasal septum,HP:0000419,1
Anomaly of nasal septum,HP:0000419,1
Anomaly of septum of nose,HP:0000419,1
Epistaxis,HP:0000421,1
Bloody nose,HP:0000421,1
Frequent nosebleeds,HP:0000421,1
Nasal haemorrhage,HP:0000421,1
Nasal hemorrhage,HP:0000421,1
Nose bleed,HP:0000421,1
Nose bleeding,HP:0000421,1
Nosebleed,HP:0000421,1
Abnormal nasal bridge morphology,HP:0000422,1
Abnormality of the bridge of the nose,HP:0000422,1
Abnormality of the nasal bridge,HP:0000422,1
Abnormality of the nasal root,HP:0000422,1
Deformity of the bridge of the nose,HP:0000422,1
Deformity of the nasal bridge,HP:0000422,1
Malformation of the bridge of the nose,HP:0000422,1
Malformation of the nasal bridge,HP:0000422,1
Prominent nasal bridge,HP:0000426,1
Convex bridge of nose,HP:0000426,1
Convex nasal bridge,HP:0000426,1
Elevated nasal bridge,HP:0000426,1
High nasal bridge,HP:0000426,1
Prominent bridge of nose,HP:0000426,1
Prominent nasal root,HP:0000426,1
Protruding bridge of nose,HP:0000426,1
Protruding nasal bridge,HP:0000426,1
Abnormal morphology of the nasal alae,HP:0000429,1
Abnormality of the nasal ala,HP:0000429,1
Abnormality of the nasal alae,HP:0000429,1
Abnormality of the nasal alar cartilage,HP:0000429,1
Deformity of the nasal ala,HP:0000429,1
Deformity of the nasal alar cartilage,HP:0000429,1
Malformation of the nasal ala,HP:0000429,1
Malformation of the nasal alar cartilage,HP:0000429,1
Underdeveloped nasal alae,HP:0000430,1
"Ala nasi, underdeveloped",HP:0000430,1
Alar cartilage hypoplasia,HP:0000430,1
Decreased size of nasal alae,HP:0000430,1
Hypoplastic alae nasae,HP:0000430,1
Hypoplastic alae nasi,HP:0000430,1
Hypoplastic alar cartilage,HP:0000430,1
Hypoplastic alar nasae,HP:0000430,1
Hypoplastic nares,HP:0000430,1
Hypoplastic nasal alae,HP:0000430,1
Hypoplastic nasal wings,HP:0000430,1
Hypoplastic nostrils,HP:0000430,1
Nasal cartilage hypoplasia,HP:0000430,1
Small nasal alae,HP:0000430,1
Thin hypoplastic alae nasi,HP:0000430,1
Underdeveloped tissue around nostril,HP:0000430,1
Wide nasal bridge,HP:0000431,1
Broad flat nasal bridge,HP:0000431,1
Broad nasal bridge,HP:0000431,1
Broad nasal root,HP:0000431,1
Broadened nasal bridge,HP:0000431,1
Increased breadth of bridge of nose,HP:0000431,1
Increased breadth of nasal bridge,HP:0000431,1
Increased width of bridge of nose,HP:0000431,1
Increased width of nasal bridge,HP:0000431,1
Nasal bridge broad,HP:0000431,1
"Nasal bridge, wide",HP:0000431,1
Wide bridge of nose,HP:0000431,1
Widened nasal bridge,HP:0000431,1
Abnormal nasal mucosa morphology,HP:0000433,1
Abnormality of mucosa of nose,HP:0000433,1
Abnormality of mucous membrane of nose,HP:0000433,1
Abnormality of nasal mucous membrane,HP:0000433,1
